gene_id	colors
LOC123824341	blue
LOC123824353	blue
LOC123824380	grey
LOC123824387	grey
LOC123824399	brown
LOC123824406	grey
LOC123824421	brown
LOC123824423	grey
LOC123824435	blue
LOC123824452	grey
LOC123824464	black
LOC123824468	grey
LOC123824471	red
LOC123824503	grey
LOC123824504	grey
LOC123824506	grey
LOC123824507	grey
LOC123824521	brown
LOC123824530	grey
LOC123824540	grey
LOC123824576	grey
LOC123824578	grey
LOC123824581	grey
LOC123824591	grey
LOC123824613	grey
LOC123824640	grey
LOC123824655	grey
LOC123824659	blue
LOC123824660	turquoise
LOC123824670	brown
LOC123824698	turquoise
LOC123824715	grey
LOC123824760	turquoise
LOC123824763	grey
LOC123824769	blue
LOC123824773	grey
LOC123824789	grey
LOC123824795	grey
LOC123824807	purple
LOC123824818	turquoise
LOC123824825	grey
LOC123824859	red
LOC123824876	grey
LOC123824888	grey
LOC123824895	turquoise
LOC123824905	grey
LOC123824924	grey
LOC123824941	grey
LOC123824957	grey
LOC123824959	grey
LOC123824976	grey
LOC123824978	grey
LOC123824984	grey
LOC123824993	green
LOC123825001	grey
LOC123825015	grey
LOC123825023	grey
LOC123825024	brown
LOC123825030	grey
LOC123825031	grey
LOC123825033	grey
LOC123825039	grey
LOC123825045	grey
LOC123825050	grey
LOC123825056	blue
LOC123825067	grey
LOC123825070	blue
LOC123825086	blue
LOC123825140	yellow
LOC123825151	grey
LOC123825162	grey
LOC123825174	grey
LOC123825186	red
LOC123825199	grey
LOC123825218	grey
LOC123825222	brown
LOC123825237	grey
LOC123825257	turquoise
LOC123825268	grey
LOC123825277	yellow
LOC123825280	grey
LOC123825285	grey
LOC123825287	grey
LOC123825288	grey
LOC123825289	grey
LOC123825324	blue
LOC123825326	blue
LOC123825327	blue
LOC123825337	grey
LOC123825338	grey
LOC123825340	grey
LOC123825342	grey
LOC123825347	blue
LOC123825349	grey
LOC123825352	blue
LOC123825357	grey
LOC123825358	grey
LOC123825359	blue
LOC123825360	grey
LOC123825362	grey
LOC123825367	grey
LOC123825370	blue
LOC123825373	grey
LOC123825381	blue
LOC123825396	blue
LOC123825406	turquoise
LOC123825413	grey
LOC123825448	grey
LOC123825451	grey
LOC123825483	grey
LOC123825495	grey
LOC123825496	brown
LOC123825497	grey
LOC123825498	grey
LOC123825500	brown
LOC123825516	grey
LOC123825528	blue
LOC123825553	grey
LOC123825586	turquoise
LOC123825588	grey
LOC123825589	blue
LOC123825599	grey
LOC123825600	grey
LOC123825611	yellow
LOC123825613	grey
LOC123825615	grey
LOC123825618	grey
LOC123825620	grey
LOC123825621	blue
LOC123825631	grey
LOC123825647	turquoise
LOC123825661	grey
LOC123825667	brown
LOC123825668	grey
LOC123825683	grey
LOC123825687	grey
LOC123825704	purple
LOC123825710	grey
LOC123825711	blue
LOC123825714	grey
LOC123825715	red
LOC123825716	grey
LOC123825725	grey
LOC123825726	grey
LOC123825735	grey
LOC123825737	grey
LOC123825738	grey
LOC123825743	grey
LOC123825784	grey
LOC123825798	grey
LOC123825809	grey
LOC123825819	grey
LOC123825828	grey
LOC123825830	green
LOC123825831	red
LOC123825833	turquoise
LOC123825851	grey
LOC123825871	blue
LOC123825875	grey
LOC123825882	grey
LOC123825883	grey
LOC123825884	grey
LOC123825885	blue
LOC123825886	blue
LOC123825887	grey
LOC123825888	brown
LOC123825890	green
LOC123825891	green
LOC123825892	brown
LOC123825896	grey
LOC123825906	grey
LOC123825908	yellow
LOC123825909	grey
LOC123825917	grey
LOC123825918	grey
LOC123825922	grey
LOC123825923	grey
LOC123825925	grey
LOC123825926	black
LOC123825928	black
LOC123825930	grey
LOC123825931	grey
LOC123825935	grey
LOC123825936	grey
LOC123825955	turquoise
LOC123825958	grey
LOC123825965	grey
LOC123825969	pink
LOC123825977	blue
LOC123826002	grey
LOC123826015	grey
LOC123826017	brown
LOC123826018	turquoise
LOC123826023	grey
LOC123826039	grey
LOC123826041	red
LOC123826052	grey
LOC123826061	grey
LOC123826064	red
LOC123826078	red
LOC123826089	red
LOC123826102	red
LOC123826105	grey
LOC123826127	brown
LOC123826132	grey
LOC123826135	grey
LOC123826136	grey
LOC123826137	red
LOC123826139	grey
LOC123826145	blue
LOC123826146	blue
LOC123826172	grey
LOC123826187	grey
LOC123826194	grey
LOC123826203	grey
LOC123826211	grey
LOC123826215	blue
LOC123826218	grey
LOC123826224	brown
LOC123826234	grey
LOC123826236	grey
LOC123826239	grey
LOC123826240	grey
LOC123826242	grey
LOC123826244	purple
LOC123826259	grey
LOC123826268	grey
LOC123826273	grey
LOC123826277	grey
LOC123826282	purple
LOC123826286	purple
LOC123826290	brown
LOC123826298	red
LOC123826342	grey
LOC123826362	grey
LOC123826388	grey
LOC123826414	grey
LOC123826430	blue
LOC123826431	turquoise
LOC123826441	grey
LOC123826449	brown
LOC123826464	grey
LOC123826465	grey
LOC123826466	grey
LOC123826467	turquoise
LOC123826469	grey
LOC123826477	yellow
LOC123826483	grey
LOC123826492	grey
LOC123826500	turquoise
LOC123826501	grey
LOC123826504	grey
LOC123826513	grey
LOC123826518	grey
LOC123826521	grey
LOC123826534	brown
LOC123826540	grey
LOC123826559	red
LOC123826596	grey
LOC123826619	grey
LOC123826620	grey
LOC123826622	grey
LOC123826623	grey
LOC123826624	grey
LOC123826632	turquoise
LOC123826641	grey
LOC123826643	grey
LOC123826644	grey
LOC123826645	turquoise
LOC123826646	turquoise
LOC123826647	grey
LOC123826648	grey
LOC123826649	turquoise
LOC123826650	grey
LOC123826651	grey
LOC123826652	grey
LOC123826653	turquoise
LOC123826654	grey
LOC123826655	grey
LOC123826656	turquoise
LOC123826658	turquoise
LOC123826662	yellow
LOC123826663	grey
LOC123826664	grey
LOC123826669	grey
LOC123826670	grey
LOC123826671	grey
LOC123826699	blue
LOC123826702	grey
LOC123826703	grey
LOC123826713	brown
LOC123826716	grey
LOC123826718	grey
LOC123826722	grey
LOC123826723	blue
LOC123826726	green
LOC123826736	brown
LOC123826737	black
LOC123826747	green
LOC123826762	grey
LOC123826779	grey
LOC123826781	black
LOC123826782	brown
LOC123826783	grey
LOC123826785	brown
LOC123826797	grey
LOC123826807	red
LOC123826823	red
LOC123826825	grey
LOC123826827	red
LOC123826832	grey
LOC123826837	red
LOC123826845	brown
LOC123826859	grey
LOC123826872	red
LOC123826912	grey
LOC123826919	blue
LOC123826937	grey
LOC123826939	grey
LOC123826945	grey
LOC123826961	grey
LOC123826965	brown
LOC123826978	grey
LOC123826979	red
LOC123826980	grey
LOC123826988	grey
LOC123827001	brown
LOC123827002	brown
LOC123827015	grey
LOC123827017	grey
LOC123827066	grey
LOC123827073	blue
LOC123827084	grey
LOC123827087	grey
LOC123827098	green
LOC123827103	green
LOC123827122	grey
LOC123827140	blue
LOC123827141	blue
LOC123827147	grey
LOC123827159	grey
LOC123827170	grey
LOC123827180	turquoise
LOC123827203	blue
LOC123827217	brown
LOC123827220	blue
LOC123827226	grey
LOC123827236	red
LOC123827239	grey
LOC123827251	grey
LOC123827254	grey
LOC123827262	green
LOC123827263	grey
LOC123827274	grey
LOC123827289	grey
LOC123827290	blue
LOC123827293	grey
LOC123827325	green
LOC123827328	grey
LOC123827331	grey
LOC123827333	grey
LOC123827359	grey
LOC123827365	blue
LOC123827380	grey
LOC123827410	turquoise
LOC123827453	grey
LOC123827465	black
LOC123827474	black
LOC123827500	grey
LOC123827533	turquoise
LOC123827557	grey
LOC123827583	grey
LOC123827585	brown
LOC123827599	grey
LOC123827603	purple
LOC123827611	grey
LOC123827613	green
LOC123827614	brown
LOC123827624	grey
LOC123827627	grey
LOC123827633	grey
LOC123827643	grey
LOC123827646	grey
LOC123827650	grey
LOC123827651	grey
LOC123827672	grey
LOC123827675	grey
LOC123827676	grey
LOC123827679	grey
LOC123827681	grey
LOC123827682	grey
LOC123827685	grey
LOC123827694	green
LOC123827695	brown
LOC123827696	green
LOC123827697	brown
LOC123827698	blue
LOC123827699	grey
LOC123827700	grey
LOC123827702	grey
LOC123827715	blue
LOC123827721	blue
LOC123827737	grey
LOC123827765	yellow
LOC123827768	grey
LOC123827770	green
LOC123827779	turquoise
LOC123827780	blue
LOC123827802	grey
LOC123827816	turquoise
LOC123827825	grey
LOC123827866	blue
LOC123827869	grey
LOC123827870	grey
LOC123827871	grey
LOC123827872	grey
LOC123827873	brown
LOC123827876	grey
LOC123827877	grey
LOC123827879	grey
LOC123827887	grey
LOC123827888	grey
LOC123827889	brown
LOC123827924	green
LOC123827937	yellow
LOC123827938	turquoise
LOC123827956	blue
LOC123827957	grey
LOC123827959	grey
LOC123827967	turquoise
LOC123827971	blue
LOC123827972	brown
LOC123827976	blue
LOC123827978	blue
LOC123828001	grey
LOC123828024	grey
LOC123828035	grey
LOC123828056	grey
LOC123828070	grey
LOC123828077	green
LOC123828084	grey
LOC123828094	brown
LOC123828105	turquoise
LOC123828108	grey
LOC123828119	grey
LOC123828141	grey
LOC123828142	brown
LOC123828143	yellow
LOC123828146	yellow
LOC123828149	grey
LOC123828150	brown
LOC123828153	grey
LOC123828154	grey
LOC123828158	grey
LOC123828160	black
LOC123828161	black
LOC123828162	grey
LOC123828164	grey
LOC123828198	red
LOC123828210	grey
LOC123828216	grey
LOC123828219	green
LOC123828248	grey
LOC123828251	green
LOC123828256	grey
LOC123828258	grey
LOC123828261	grey
LOC123828269	green
LOC123828270	grey
LOC123828271	grey
LOC123828272	grey
LOC123828304	turquoise
LOC123828308	grey
LOC123828313	grey
LOC123828315	grey
LOC123828317	purple
LOC123828344	grey
LOC123828416	grey
LOC123828417	grey
LOC123828434	blue
LOC123828435	blue
LOC123828458	grey
LOC123828471	grey
LOC123828480	grey
LOC123828493	blue
LOC123828498	grey
LOC123828504	turquoise
LOC123828505	grey
LOC123828521	grey
LOC123828526	grey
LOC123828536	grey
LOC123828543	blue
LOC123828545	grey
LOC123828546	grey
LOC123828568	turquoise
LOC123828569	purple
LOC123828576	black
LOC123828592	grey
LOC123828604	red
LOC123828613	grey
LOC123828614	grey
LOC123828619	grey
LOC123828626	grey
LOC123828632	purple
LOC123828638	grey
LOC123828639	grey
LOC123828642	grey
LOC123828644	grey
LOC123828648	black
LOC123828649	black
LOC123828650	black
LOC123828652	black
LOC123828655	grey
LOC123828663	turquoise
LOC123828665	grey
LOC123828666	grey
LOC123828683	grey
LOC123828709	grey
LOC123828712	grey
LOC123828763	purple
LOC123828767	brown
LOC123828773	black
LOC123828775	grey
LOC123828780	grey
LOC123828797	turquoise
LOC123828805	green
LOC123828834	blue
LOC123828849	grey
LOC123828869	grey
LOC123828880	blue
LOC123828890	grey
LOC123828903	turquoise
LOC123828907	grey
LOC123828923	grey
LOC123828925	grey
LOC123828932	grey
LOC123828933	grey
LOC123828947	grey
LOC123828960	turquoise
LOC123828980	grey
LOC123828983	grey
LOC123828984	blue
LOC123828997	turquoise
LOC123829000	grey
LOC123829023	grey
LOC123829027	grey
LOC123829035	grey
LOC123829044	blue
LOC123829054	grey
LOC123829058	grey
LOC123829076	green
LOC123829083	grey
LOC123829095	green
LOC123829097	brown
LOC123829107	grey
LOC123829111	grey
LOC123829112	brown
LOC123829134	red
LOC123829154	grey
LOC123829170	grey
LOC123829181	grey
LOC123829186	grey
LOC123829187	grey
LOC123829188	grey
LOC123829190	grey
LOC123829192	grey
LOC123829209	grey
LOC123829210	grey
LOC123829211	grey
LOC123829226	grey
LOC123829227	grey
LOC123829231	turquoise
LOC123829252	grey
LOC123829263	grey
LOC123829284	turquoise
LOC123829286	grey
LOC123829287	grey
LOC123829294	green
LOC123829296	grey
LOC123829299	yellow
LOC123829316	turquoise
LOC123829334	blue
LOC123829341	blue
LOC123829356	green
LOC123829373	blue
LOC123829377	grey
LOC123829381	grey
LOC123829384	yellow
LOC123829385	yellow
LOC123829387	yellow
LOC123829405	grey
LOC123829407	grey
LOC123829409	grey
LOC123829411	grey
LOC123829420	grey
LOC123829438	green
LOC123829441	grey
LOC123829446	brown
LOC123829447	turquoise
LOC123829448	turquoise
LOC123829453	brown
LOC123829465	turquoise
LOC123829470	grey
LOC123829474	grey
LOC123829488	grey
LOC123829503	grey
LOC123829509	brown
LOC123829525	grey
LOC123829529	yellow
LOC123829534	blue
LOC123829535	blue
LOC123829537	green
LOC123829541	grey
LOC123829545	grey
LOC123829546	grey
LOC123829549	green
LOC123829555	blue
LOC123829566	grey
LOC123829571	turquoise
LOC123829578	brown
LOC123829601	blue
LOC123829605	grey
LOC123829609	black
LOC123829619	grey
LOC123829620	grey
LOC123829622	brown
LOC123829623	grey
LOC123829624	grey
LOC123829625	grey
LOC123829626	brown
LOC123829627	grey
LOC123829628	grey
LOC123829630	grey
LOC123829632	grey
LOC123829633	grey
LOC123829635	blue
LOC123829636	grey
LOC123829637	grey
LOC123829648	grey
LOC123829652	grey
LOC123829657	turquoise
LOC123829662	blue
LOC123829677	blue
LOC123829684	grey
LOC123829702	blue
LOC123829706	grey
LOC123829715	grey
LOC123829736	blue
LOC123829738	grey
LOC123829739	blue
LOC123829749	turquoise
LOC123829774	blue
LOC123829778	brown
LOC123829779	brown
LOC123829787	grey
LOC123829820	grey
LOC123829849	grey
LOC123829851	grey
LOC123829858	grey
LOC123829860	grey
LOC123829863	grey
LOC123829890	grey
LOC123829895	grey
LOC123829976	grey
LOC123829977	grey
LOC123829978	grey
LOC123829989	brown
LOC123829990	yellow
LOC123829991	grey
LOC123829992	grey
LOC123829995	grey
LOC123829996	grey
LOC123830008	grey
LOC123830009	brown
LOC123830041	grey
LOC123830050	blue
LOC123830055	blue
LOC123830064	grey
LOC123830070	grey
LOC123830072	blue
LOC123830091	grey
LOC123830092	grey
LOC123830102	blue
LOC123830105	grey
LOC123830109	grey
LOC123830131	yellow
LOC123830132	grey
LOC123830142	brown
LOC123830145	grey
LOC123830146	yellow
LOC123830148	grey
LOC123830159	blue
LOC123830163	grey
LOC123830164	grey
LOC123830165	grey
LOC123830183	grey
LOC123830186	grey
LOC123830196	brown
LOC123830227	green
LOC123830228	grey
LOC123830229	green
LOC123830233	green
LOC123830234	blue
LOC123830235	blue
LOC123830236	blue
LOC123830237	green
LOC123830238	grey
LOC123830239	blue
LOC123830240	blue
LOC123830245	green
LOC123830250	grey
LOC123830258	black
LOC123830259	yellow
LOC123830260	turquoise
LOC123830264	black
LOC123830265	blue
LOC123830280	grey
LOC123830292	green
LOC123830296	grey
LOC123830355	turquoise
LOC123830358	grey
LOC123830359	brown
LOC123830360	grey
LOC123830366	grey
LOC123830367	grey
LOC123830377	grey
LOC123830378	grey
LOC123830383	blue
LOC123830398	turquoise
LOC123830400	blue
LOC123830403	blue
LOC123830411	yellow
LOC123830417	grey
LOC123830438	grey
LOC123830439	yellow
LOC123830457	brown
LOC123830458	grey
LOC123830468	grey
LOC123830478	red
LOC123830482	brown
LOC123830484	brown
LOC123830485	brown
LOC123830510	yellow
LOC123830513	yellow
LOC123830514	grey
LOC123830521	grey
LOC123830522	grey
LOC123830543	grey
LOC123830547	grey
LOC123830562	yellow
LOC123830568	grey
LOC123830578	grey
LOC123830587	turquoise
LOC123830605	grey
LOC123830631	grey
LOC123830649	grey
LOC123830673	grey
LOC123830697	grey
LOC123830721	grey
LOC123830724	grey
LOC123830725	grey
LOC123830736	grey
LOC123830749	grey
LOC123830767	grey
LOC123830773	grey
LOC123830790	pink
LOC123830800	grey
LOC123830804	brown
LOC123830828	grey
LOC123830863	magenta
LOC123830865	grey
LOC123830867	grey
LOC123830870	red
LOC123830884	grey
LOC123830887	grey
LOC123830893	grey
LOC123830894	grey
LOC123830902	grey
LOC123830908	grey
LOC123830911	brown
LOC123830912	grey
LOC123830945	turquoise
LOC123830971	grey
LOC123831015	green
LOC123831057	blue
LOC123831059	grey
LOC123831075	turquoise
LOC123831076	turquoise
LOC123831131	blue
LOC123831157	turquoise
LOC123831189	blue
LOC123831207	blue
LOC123831209	turquoise
LOC123831210	turquoise
LOC123831215	blue
LOC123831221	black
LOC123831232	blue
LOC123831234	grey
LOC123831238	blue
LOC123831243	blue
LOC123831253	blue
LOC123831259	blue
LOC123831271	grey
LOC123831276	grey
LOC123831319	grey
LOC123831336	grey
LOC123831352	green
LOC123831357	purple
LOC123831360	blue
LOC123831369	grey
LOC123831384	grey
LOC123831396	grey
LOC123831398	grey
LOC123831458	blue
LOC123831504	grey
LOC123831548	grey
LOC123831562	purple
LOC123831565	grey
LOC123831596	turquoise
LOC123831602	grey
LOC123831610	green
LOC123831612	grey
LOC123831632	grey
LOC123831634	grey
LOC123831639	brown
LOC123831647	brown
LOC123831664	turquoise
LOC123831666	grey
LOC123831668	grey
LOC123831669	grey
LOC123831671	grey
LOC123831699	grey
LOC123831702	grey
LOC123831721	brown
LOC123831735	turquoise
LOC123831742	grey
LOC123831744	yellow
LOC123831748	grey
LOC123831754	grey
LOC123831758	turquoise
LOC123831772	grey
LOC123831773	grey
LOC123831796	grey
LOC123831837	grey
LOC123831842	brown
LOC123831844	blue
LOC123831853	green
LOC123831855	grey
LOC123831865	blue
LOC123831871	yellow
LOC123831902	blue
LOC123831903	blue
LOC123831926	red
LOC123831927	grey
LOC123831929	brown
LOC123831934	grey
LOC123831939	brown
LOC123831983	red
LOC123831986	blue
LOC123832000	turquoise
LOC123832001	grey
LOC123832030	grey
LOC123832045	grey
LOC123832058	grey
LOC123832059	brown
LOC123832068	grey
LOC123832074	blue
LOC123832111	brown
LOC123832120	grey
LOC123832142	blue
LOC123832153	brown
LOC123832157	grey
LOC123832158	grey
LOC123832173	grey
LOC123832177	turquoise
LOC123832181	grey
LOC123832185	blue
LOC123832194	yellow
LOC123832209	blue
LOC123832221	grey
LOC123832245	turquoise
LOC123832254	purple
LOC123832279	grey
LOC123832283	grey
LOC123832284	grey
LOC123832291	grey
LOC123832298	turquoise
LOC123832305	yellow
LOC123832307	magenta
LOC123832363	blue
LOC123832370	grey
LOC123832371	blue
LOC123832372	grey
LOC123832373	purple
LOC123832374	grey
LOC123832376	grey
LOC123832378	blue
LOC123832379	grey
LOC123832382	grey
LOC123832386	grey
LOC123832387	grey
LOC123832390	grey
LOC123832391	grey
LOC123832393	grey
LOC123832396	grey
LOC123832397	grey
LOC123832399	grey
LOC123832400	grey
LOC123832401	grey
LOC123832404	magenta
LOC123832405	grey
LOC123832406	blue
LOC123832409	grey
LOC123832410	grey
LOC123832411	grey
LOC123832412	grey
LOC123832413	red
LOC123832415	blue
LOC123832416	grey
LOC123832420	grey
LOC123832422	blue
LOC123832423	brown
LOC123832425	brown
LOC123832427	brown
LOC123832428	brown
LOC123832501	red
LOC123832524	turquoise
LOC123832535	grey
LOC123832539	turquoise
LOC123832546	turquoise
LOC123832559	grey
LOC123832562	grey
LOC123832566	brown
LOC123832574	grey
LOC123832581	blue
LOC123832585	grey
LOC123832629	grey
LOC123832631	grey
LOC123832637	grey
LOC123832638	purple
LOC123832644	blue
LOC123832652	brown
LOC123832686	brown
LOC123832688	turquoise
LOC123832732	grey
LOC123832753	blue
LOC123832766	grey
LOC123832793	blue
LOC123832810	blue
LOC123832860	grey
LOC123832869	grey
LOC123832870	grey
LOC123832877	grey
LOC123832878	green
LOC123832882	grey
LOC123832892	grey
LOC123832893	grey
LOC123832895	brown
LOC123832903	blue
LOC123832911	blue
LOC123832916	blue
LOC123832965	yellow
LOC123832989	yellow
LOC123832990	grey
LOC123832991	grey
LOC123832992	green
LOC123833008	grey
LOC123833011	yellow
LOC123833013	grey
LOC123833025	grey
LOC123833036	grey
LOC123833042	green
LOC123833050	grey
LOC123833068	grey
LOC123833084	grey
LOC123833100	turquoise
LOC123833111	yellow
LOC123833113	green
LOC123833125	blue
LOC123833126	grey
LOC123833132	turquoise
LOC123833143	turquoise
LOC123833145	grey
LOC123833153	turquoise
LOC123833177	brown
LOC123833179	turquoise
LOC123833187	green
LOC123833190	grey
LOC123833196	blue
LOC123833206	grey
LOC123833227	grey
LOC123833228	grey
LOC123833236	grey
LOC123833266	blue
LOC123833270	blue
LOC123833287	green
LOC123833295	grey
LOC123833300	grey
LOC123833302	grey
LOC123833303	yellow
LOC123833309	grey
LOC123833315	green
LOC123833325	grey
LOC123833329	grey
LOC123833334	blue
LOC123833340	red
LOC123833343	turquoise
LOC123833360	grey
LOC123833367	grey
LOC123833369	blue
LOC123833374	turquoise
LOC123833382	grey
LOC123833386	grey
LOC123833389	grey
LOC123833390	grey
LOC123833391	grey
LOC123833392	grey
LOC123833400	brown
LOC123833404	grey
LOC123833405	grey
LOC123833415	grey
LOC123833419	grey
LOC123833424	grey
LOC123833426	grey
LOC123833430	grey
LOC123833432	grey
LOC123833464	turquoise
LOC123833486	turquoise
LOC123833492	grey
LOC123833494	blue
LOC123833495	turquoise
LOC123833516	blue
LOC123833519	grey
LONP2	yellow
LONRF1	blue
LONRF3	blue
LOXL2	grey
LOXL3	grey
LOXL4	grey
LPAR1	blue
LPAR3	grey
LPAR6	brown
LPCAT1	black
LPCAT2	green
LPCAT4	brown
LPGAT1	blue
LPIN1	red
LPIN3	yellow
LPL	blue
LRATD2	red
LRCH2	grey
LRFN1	blue
LRFN2	grey
LRFN3	brown
LRFN5	grey
LRG1	blue
LRGUK	turquoise
LRIF1	blue
LRIG1	turquoise
LRIG3	brown
LRIT3	blue
LRMDA	blue
LRP1	green
LRP11	brown
LRP12	grey
LRP2	grey
LRP4	grey
LRP5	yellow
LRP6	blue
LRP8	grey
LRPAP1	yellow
LRRC1	brown
LRRC10	brown
LRRC10B	grey
LRRC14	yellow
LRRC15	turquoise
LRRC18	black
LRRC19	brown
LRRC2	grey
LRRC20	grey
LRRC23	grey
LRRC24	brown
LRRC25	blue
LRRC28	turquoise
LRRC31	black
LRRC32	grey
LRRC34	blue
LRRC3C	yellow
LRRC4	grey
LRRC40	turquoise
LRRC45	yellow
LRRC46	grey
LRRC49	grey
LRRC61	yellow
LRRC63	blue
LRRC7	grey
LRRC71	blue
LRRC73	grey
LRRC75A	grey
LRRC75B	blue
LRRC8C	brown
LRRC8D	black
LRRC8E	grey
LRRC9	grey
LRRIQ4	grey
LRRK1	turquoise
LRRK2	blue
LRRN2	blue
LRRN3	grey
LRRN4	grey
LRRTM3	grey
LRTM1	grey
LRWD1	turquoise
LSM1	blue
LSM12	turquoise
LSM14B	yellow
LSM4	turquoise
LSM6	grey
LSM7	green
LSM8	red
LSMEM1	grey
LSMEM2	grey
LSP1	yellow
LSR	grey
LSS	brown
LTA	grey
LTA4H	turquoise
LTB	blue
LTB4R	blue
LTBP1	pink
LTBP2	turquoise
LTBP3	yellow
LTBP4	grey
LTBR	green
LTC4S	grey
LTF	blue
LTO1	yellow
LTV1	brown
LUZP1	green
LXN	black
LY6D	yellow
LY6E	green
LY6G5C	grey
LY6L	grey
LY86	black
LY96	blue
LYL1	turquoise
LYPD3	grey
LYPD5	grey
LYPD6	grey
LYPD6B	turquoise
LYPLAL1	grey
LYRM2	brown
LYRM7	turquoise
LYRM9	grey
LYSMD2	brown
LYSMD4	yellow
LYST	green
LYVE1	turquoise
LYZ	blue
LZTFL1	grey
LZTS1	grey
LZTS2	red
MAB21L1	yellow
MAB21L3	grey
MACC1	green
MACO1	turquoise
MACROD1	turquoise
MAD2L1	brown
MAD2L2	grey
MADD	yellow
MAEA	blue
MAF	brown
MAFA	grey
MAFB	green
MAFF	magenta
MAFG	blue
MAFK	yellow
MAG	magenta
MAGED1	grey
MAGEH1	red
MAGI1	grey
MAGOHB	brown
MAIP1	brown
MAK	blue
MALL	grey
MALSU1	brown
MALT1	blue
MAMDC2	grey
MAML2	blue
MAML3	blue
MAMLD1	turquoise
MAMSTR	blue
MAN1A2	turquoise
MAN1B1	yellow
MAN1C1	grey
MAN2A2	red
MANBAL	pink
MANF	green
MAOA	grey
MAOB	grey
MAP10	grey
MAP1A	pink
MAP1B	grey
MAP1LC3A	turquoise
MAP1LC3B	turquoise
MAP2	grey
MAP2K4	turquoise
MAP2K6	brown
MAP2K7	turquoise
MAP3K10	brown
MAP3K11	blue
MAP3K13	blue
MAP3K14	yellow
MAP3K15	grey
MAP3K19	grey
MAP3K20	green
MAP3K21	grey
MAP3K4	turquoise
MAP3K6	grey
MAP3K7CL	grey
MAP3K8	blue
MAP3K9	grey
MAP4K1	black
MAP4K3	turquoise
MAP4K5	turquoise
MAP6	grey
MAP6D1	grey
MAP7	red
MAP7D1	blue
MAP7D2	grey
MAP9	grey
MAPK10	grey
MAPK11	grey
MAPK12	grey
MAPK13	grey
MAPK6	pink
MAPK8IP1	yellow
MAPK8IP2	red
MAPKAPK2	blue
MAPKAPK3	pink
MAPT	grey
MARCHF1	black
MARCHF2	turquoise
MARCHF3	turquoise
MARCHF8	turquoise
MARCHF9	brown
MARCKS	blue
MARCKSL1	green
MARK3	turquoise
MARK4	turquoise
MARS2	brown
MARVELD2	grey
MARVELD3	grey
MASP2	yellow
MAST1	turquoise
MAST2	turquoise
MAST4	red
MASTL	turquoise
MAT1A	grey
MAT2B	turquoise
MATK	red
MATN1	blue
MATN2	grey
MATN3	grey
MAU2	turquoise
MAVS	brown
MAX	turquoise
MB21D2	grey
MBLAC1	grey
MBLAC2	brown
MBNL1	turquoise
MBNL2	grey
MBNL3	turquoise
MBOAT2	turquoise
MBOAT7	blue
MBTD1	blue
MCAT	yellow
MCC	turquoise
MCCD1	grey
MCEE	turquoise
MCF2L	grey
MCF2L2	red
MCIDAS	grey
MCM5	yellow
MCM8	turquoise
MCMDC2	turquoise
MCOLN1	turquoise
MCOLN2	brown
MCOLN3	grey
MCRIP1	yellow
MCRIP2	brown
MCTP1	turquoise
MCTP2	blue
MDFIC	black
MDK	brown
MDM4	brown
MDN1	black
ME1	turquoise
ME3	grey
MEAK7	blue
MECOM	grey
MED10	brown
MED12	turquoise
MED12L	turquoise
MED17	turquoise
MED22	yellow
MED23	turquoise
MED25	turquoise
MED27	grey
MED4	brown
MED6	turquoise
MEF2C	black
MEFV	blue
MEGF10	blue
MEGF11	grey
MEGF8	red
MEGF9	pink
MEI1	turquoise
MEIOB	turquoise
MEIOC	grey
MEIS1	turquoise
MEIS2	grey
MELK	turquoise
MELTF	grey
MEMO1	turquoise
MEN1	yellow
MEOX1	grey
MEOX2	grey
MEPE	grey
MERTK	green
MESP2	grey
MEST	grey
MET	turquoise
METAP1D	grey
METAP2	turquoise
METRNL	green
METTL1	brown
METTL13	blue
METTL15	red
METTL18	brown
METTL21C	grey
METTL22	black
METTL24	grey
METTL26	grey
METTL4	turquoise
METTL8	black
MEX3A	grey
MEX3B	grey
MEX3C	brown
MEX3D	yellow
MFAP3L	magenta
MFAP4	blue
MFF	turquoise
MFGE8	yellow
MFHAS1	turquoise
MFNG	yellow
MFSD1	blue
MFSD10	pink
MFSD11	turquoise
MFSD12	turquoise
MFSD13A	yellow
MFSD14A	turquoise
MFSD2A	blue
MFSD2B	pink
MFSD3	yellow
MFSD4A	pink
MGAM	blue
MGAM2	blue
MGAT3	turquoise
MGLL	turquoise
MGMT	turquoise
MGST1	green
MGST2	grey
MGST3	turquoise
MIA	black
MIA2	turquoise
MIB2	yellow
MICAL2	grey
MICAL3	turquoise
MICALL2	grey
MICOS13	grey
MICU2	turquoise
MICU3	turquoise
MID1	grey
MID1IP1	blue
MIEF2	yellow
MIEN1	magenta
MIER3	brown
MIF	yellow
MIF4GD	yellow
MIGA2	yellow
MILR1	blue
MINDY1	pink
MINPP1	turquoise
MIPOL1	turquoise
MIS18A	grey
MIS18BP1	turquoise
MISP3	grey
MITF	green
MKI67	turquoise
MKNK2	turquoise
MKRN2OS	brown
MKRN3	yellow
MKS1	grey
MKX	brown
MLANA	grey
MLKL	brown
MLLT10	turquoise
MLLT11	magenta
MLLT3	grey
MLNR	turquoise
MLST8	grey
MLXIPL	turquoise
MLYCD	brown
MMAB	grey
MMACHC	blue
MMD	turquoise
