"","BabProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"5351","XP_009187562","TRARG1",0.984473603549905,-1.88130242993398,0.78297822873219,-2.40275190407301,0.0162722229349125,0.0315625812347346,TRUE,"3JDFH","TUSC5","TUSC5_3JDFH"
"5354","XP_009187615","LAX1",305.654615182099,-0.330974438229419,0.0431025789536346,-7.67876183430806,1.60633558561637e-14,7.32587311436362e-14,TRUE,"3J3I2","LAX1","LAX1_3J3I2"
"5358","XP_009187699","PFN1",11956.0624937302,0.165699064336296,0.0447200226956406,3.70525447770958,0.000211178603970289,0.000523273640338598,TRUE,"3J7Y6","PFN1","PFN1_3J7Y6"
"5359","XP_009187754","MED31",92.6857314735913,-0.0483727677655608,0.0557655345256924,-0.867431257980221,0.385705761330283,0.505819981265115,FALSE,"3JGMD","MED31","MED31_3JGMD"
"5363","XP_009187820","POLR2A",6006.82241545518,-0.741610256336811,0.0405364421834093,-18.294902472727,9.08635816217244e-75,1.59124680531672e-73,TRUE,"3JEZ7","POLR2A","POLR2A_3JEZ7"
"5364","XP_009187821","LOC101003015",516.541626666376,0.756220128774403,0.0470073058678921,16.0872893013622,3.13255414026854e-58,4.25741774095072e-57,TRUE,"3JNWU","TNFSF12","TNFSF12_3JNWU"
"5366","XP_009187832","SENP3",468.17615436097,-0.119494545982139,0.0254086675749155,-4.70290485047352,2.5648596572456e-06,7.46789948054468e-06,TRUE,"3JBVF","SENP3","SENP3_3JBVF"
"5369","XP_009188092","SMCR8",1100.25499067968,0.172453978602133,0.0297739030974352,5.79211862273404,6.95040221466045e-09,2.40192688530978e-08,TRUE,"3J2YB","SMCR8","SMCR8_3J2YB"
"5371","XP_009188165","WSB1",4166.90306755116,-0.831031690806597,0.0440398881560005,-18.8699773228958,2.01384899509522e-79,3.77331706449419e-78,TRUE,"3JCUS","WSB1","WSB1_3JCUS"
"5375","XP_009188280","TAOK1",1084.54896118562,0.335220756687111,0.0458596801937386,7.30970550319887,2.67728505358358e-13,1.15434929678372e-12,TRUE,"3JETB","TAOK1","TAOK1_3JETB"
"5381","XP_009188432","HOXB6",6.49807241961752,0.225560370511185,0.168602167617247,1.33782604161556,0.180953150677682,0.271435416009312,FALSE,"3JA87","HOXB6","HOXB6_3JA87"
"5383","XP_009188451","UBE2Z",1488.96729113213,-0.937168451600927,0.041642349970729,-22.5051768754568,3.69335718564428e-112,1.10117444489984e-110,TRUE,"3J3DU","UBE2Z","UBE2Z_3J3DU"
"5386","XP_009188512","TOB1",369.08636449907,0.562169617789775,0.0416614872559727,13.4937481788815,1.70221851359855e-41,1.67290135914102e-40,TRUE,"3J9TW","TOB1","TOB1_3J9TW"
"5390","XP_009188611","SUPT4H1",1089.21445102079,-0.543328340724667,0.0257937162063175,-21.0643684058055,1.68862654647842e-98,4.16947416010386e-97,TRUE,"3JGJF","SUPT4H1","SUPT4H1_3JGJF"
"5394","XP_009188719","MRPL45",172.199642986783,-0.109443322586131,0.0456645499196036,-2.39668019894679,0.0165443562698051,0.0320461252028091,TRUE,"3J6KT","-","-_3J6KT"
"5407","XP_009188926","RAB5C",3214.73613727729,-1.02508239985535,0.0399641770373651,-25.6500314993834,4.2246236193575e-145,1.86258267225351e-143,TRUE,"3JAK6","RAB5C","RAB5C_3JAK6"
"5409","XP_009188980","PTGES3L",0.561522552619164,-0.213338740292953,0.945931375993117,-0.225532999229434,0.821564656883536,NA,FALSE,"3J5V2","PTGES3L","PTGES3L_3J5V2"
"5412","XP_009189035","LSM12",459.603274982823,0.0458184236141871,0.0281536011113792,1.62744451173133,0.103642724416996,0.167701394938891,FALSE,"3JCAS","LSM12","LSM12_3JCAS"
"5426","XP_009189575","JMJD6",371.934445452498,-0.073910140194443,0.0321243578078979,-2.30075074609809,0.0214057239211617,0.0405503396845007,TRUE,"3J2JH","JMJD6","JMJD6_3J2JH"
"5436","XP_009189901","LOC101015682",2.81189283321448,-0.450907607159818,0.285454649344833,-1.57961206165227,0.114195735312283,0.182650878316239,FALSE,"3J2RS","C1QTNF9","C1QTNF9_3J2RS"
"5439","XP_009189925","SHISA2",12.4473465599512,-0.158901402980297,0.150480100382834,-1.0559628985895,0.290985165665864,0.404792847979831,FALSE,"3J793","SHISA2","SHISA2_3J793"
"5443","XP_009190067","EXOSC8",77.6562967841099,-0.211855717694494,0.0545620249125626,-3.88284192227102,0.00010324269021347,0.000264051538384268,TRUE,"3JCQW","EXOSC8","EXOSC8_3JCQW"
"5452","XP_009190296","CLN5",431.893413023375,0.642017295845295,0.0414632281085964,15.4840162025925,4.44814965823195e-54,5.57526356532573e-53,TRUE,"3JBM1","CLN5","CLN5_3JBM1"
"5453","XP_009190342","SRM",340.677405948963,-0.179723475566029,0.0491046227857907,-3.66001132622558,0.000252204100232667,0.000620481918385721,TRUE,"3JCNW","SRM","SRM_3JCNW"
"5454","XP_009190362","DNAJC3",909.556760027872,0.295674048498718,0.0464088198088059,6.37107450085631,1.87708426688001e-10,7.09318978669552e-10,TRUE,"3JAEK","DNAJC3","DNAJC3_3JAEK"
"5455","XP_009190414","GPR18",359.276162861445,-0.272129028725906,0.0343616698786101,-7.91955192187283,2.38368013219935e-15,1.12451618894816e-14,TRUE,"3J5B9","GPR18","GPR18_3J5B9"
"5466","XP_009190758","COLEC12",9.32624024861883,-1.22950915842688,0.514015228121451,-2.39197029807913,0.0167581984919949,0.0324182117137926,TRUE,"3J1Y0","COLEC12","COLEC12_3J1Y0"
"5467","XP_009190766","SNRPD1",185.159924752911,-0.326183275454903,0.0490274353809362,-6.65307644425016,2.87029012950867e-11,1.12880725752747e-10,TRUE,"3JGFE","Snrpd1","Snrpd1_3JGFE"
"5468","XP_009190843","KLHL14",109.986305494755,0.624788750616797,0.0545245290904163,11.4588564273656,2.12299368037089e-30,1.59589175115684e-29,TRUE,"3JA7R","KLHL14","KLHL14_3JA7R"
"5470","XP_009190871","SLC39A6",310.860822254611,-0.0398294219169607,0.034722122291224,-1.14709065254999,0.251344156706548,0.35819207897261,FALSE,"3J87K","SLC39A6","SLC39A6_3J87K"
"5472","XP_009190927","RNF165",31.9408593161018,0.367842704082685,0.0918232339168458,4.00598724736486,6.17589811771254e-05,0.00016113270827355,TRUE,"3J2JV","RNF165","RNF165_3J2JV"
"5474","XP_009191019","ELAC1",95.9787322829636,-0.137712458644944,0.0474444657307031,-2.90260321249281,0.00370075191022302,0.00797095309397142,TRUE,"3J5ZW","ELAC1","ELAC1_3J5ZW"
"5477","XP_009191199","MBP",1165.12584447312,1.10289574067367,0.046810719658928,23.5607516549538,9.74047753015015e-123,3.35736806429395e-121,TRUE,"3J9IF","MBP","MBP_3J9IF"
"5479","XP_009191223","KCNG2",58.0818397352289,0.357932438861981,0.0882165152741822,4.05743117090383,4.96154326847815e-05,0.00013072211426018,TRUE,"3JE1X","KCNG2","KCNG2_3JE1X"
"5481","XP_009191367","AMH",1.57862262518653,0.42542227836727,0.388987588996198,1.09366542892819,0.274101741788048,0.385147260390488,FALSE,"3J357","AMH","AMH_3J357"
"5482","XP_009191370","PEAK3",178.407071086886,1.93073326924702,0.0801345055152468,24.0936567441559,2.91330744287515e-128,1.07069659672509e-126,TRUE,"3JCUP","C19orf35","C19orf35_3JCUP"
"5485","XP_009191543","NDUFA11",522.649587050012,-0.0106604676690765,0.0411880198979741,-0.258824476036559,0.795770672056653,0.862642461023283,FALSE,"3JGSN","NDUFA11","NDUFA11_3JGSN"
"5487","XP_009191570","MPC2",291.278672329674,0.255054539996082,0.0334667563440928,7.62113117189207,2.51462245326041e-14,1.13617682809561e-13,TRUE,"3JGFH","-","-_3JGFH"
"5501","XP_009192059","MED26",257.036066715892,-0.309404608721741,0.049859461622798,-6.20553448937096,5.45113143733319e-10,2.00834703495939e-09,TRUE,"3J726","MED26","MED26_3J726"
"5505","XP_009192230","YJEFN3",2.93175436452023,0.0626724477748381,0.243417429315381,0.257469023278679,0.796816725273527,0.863501705189649,FALSE,"3J6CI","YJEFN3","YJEFN3_3J6CI"
"5508","XP_009192308","LOC101021604",3.99902512939427,0.0495330309530543,0.28841383090233,0.171742911212287,0.863639648729192,0.910879190868393,FALSE,"3JGT6","RPS20","RPS20_3JGT6"
"5509","XP_009192310","C1H1orf167",87.4857914885203,0.0125374091019598,0.0548378011821795,0.228627130039525,0.819158736271845,0.880195250813409,FALSE,"3J9H8","C1orf167","C1orf167_3J9H8"
"5511","XP_009192346","TSHZ3",13.3818320801682,-0.144802466341981,0.119939678796312,-1.20729409812654,0.227318902764566,0.328965566602381,FALSE,"3J1FY","TSHZ3","TSHZ3_3J1FY"
"5519","XP_009192647","RASGRP4",512.091503382232,1.98683591675785,0.072355082936289,27.4595209642331,5.34763009364128e-166,2.92549708700761e-164,TRUE,"3J5DW","RASGRP4","RASGRP4_3J5DW"
"5520","XP_009192671","SARS2",224.104943046578,-0.195392245254485,0.0462118657734223,-4.22818343263822,2.35585691923558e-05,6.37096363238175e-05,TRUE,"3J3RC","SARS2","SARS2_3J3RC"
"5521","XP_009192694","ZFP36",7014.10973737074,-0.753714024905889,0.0522586855732798,-14.4227512926821,3.72204334916471e-47,4.0987155108161e-46,TRUE,"3JBW1","ZFP36","ZFP36_3JBW1"
"5522","XP_009192735","FBL",1735.26421250305,-0.217215369926153,0.0345815797553828,-6.28124485528579,3.35872663568381e-10,1.25234246856855e-09,TRUE,"3JDNQ","FBL","FBL_3JDNQ"
"5534","XP_009192934","GPR52",13.0350658000218,-0.12740644926811,0.141077349580569,-0.903096419424497,0.366474724175204,0.486620003397371,FALSE,"3JDZM","GPR52","GPR52_3JDZM"
"5537","XP_009192943","ZNF233",4.05014618736552,-0.599348148398627,0.33350840414644,-1.79710058561361,0.0723196527773284,0.122242814686758,FALSE,"3JG2F","ZNF233","ZNF233_3JG2F"
"5539","XP_009192964","LOC101013797",78.4396759893496,0.156099542877245,0.0532069918840535,2.9338163528848,0.00334822251825548,0.00725752485509175,TRUE,"3J6VI","ZNF180","ZNF180_3J6VI"
"5541","XP_009193021","SNRPD2",379.617285104131,-0.240886160262819,0.0417736183922179,-5.76646624194981,8.09509153053469e-09,2.7841978830038e-08,TRUE,"3JGGW","SNRPD2","SNRPD2_3JGGW"
"5545","XP_009193112","NOP53",5086.92859195809,-0.0803599025192036,0.0369567166901896,-2.17443295065591,0.0296726357302625,0.05480075164059,FALSE,"3JDAA","GLTSCR2","GLTSCR2_3JDAA"
"5546","XP_009193117","LIG1",591.949325118867,-0.733045647989364,0.0500130796670319,-14.657078765589,1.21383995388617e-48,1.37280751920782e-47,TRUE,"3J6HG","LIG1","LIG1_3J6HG"
"5552","XP_009193392","ZNF577",167.685041284031,0.195733549803647,0.0448408769119951,4.36506962581919,1.27082274025272e-05,3.52051846695795e-05,TRUE,"3J9E0","ZNF577","ZNF577_3J9E0"
"5558","XP_009193641","ZNF580",194.383534880161,0.3673249555965,0.0476206414820399,7.71356588581522,1.22350146729252e-14,5.61102807111348e-14,TRUE,"3JE03","ZNF580","ZNF580_3JE03"
"5581","XP_009194348","ITPRIPL2",143.532352758028,-0.426551520705095,0.0795073793695806,-5.36492994848089,8.09806418217945e-08,2.61976165568078e-07,TRUE,"3J3EB","ITPRIPL2","ITPRIPL2_3J3EB"
"5585","XP_009194472","SBK1",268.999569808102,0.651145549343212,0.0641944400801477,10.1433324837828,3.54785619581301e-24,2.27482435436914e-23,TRUE,"3J537","SBK1","SBK1_3J537"
"5588","XP_009194540","SRCAP",2452.42671415595,-0.0439367799028299,0.0423231383729337,-1.03812669834825,0.299211073226375,0.414062573601502,FALSE,"3J7MV","SRCAP","SRCAP_3J7MV"
"5593","XP_009194573","BCKDK",540.475754279906,0.156686714749968,0.0350280693309801,4.47317587702126,7.70663386321427e-06,2.16971943939314e-05,TRUE,"3J1V9","BCKDK","BCKDK_3J1V9"
"5597","XP_009194835","GOT2",340.019333018295,-0.0672238238207606,0.0267305908120271,-2.51486487124385,0.011907801442222,0.0236254267176742,TRUE,"3JFDI","GOT2","GOT2_3JFDI"
"5598","XP_009194849","LOC101025981",2.85791916643818,-0.940476010662986,0.269957003736788,-3.48379926301139,0.000494350109371221,0.00117947772418949,TRUE,"3JG3U","BEAN1","BEAN1_3JG3U"
"5599","XP_009194862","CMTM4",54.4036438107287,0.484030525703254,0.0707683918834797,6.83964285213957,7.93908568634515e-12,3.21172102765781e-11,TRUE,"3J56C","CMTM4","CMTM4_3J56C"
"5601","XP_009194895","FBXL8",68.8555285058994,0.486827064463493,0.0598708724561173,8.13128395314961,4.24767035037176e-16,2.07146663661965e-15,TRUE,"3JDNW","FBXL8","FBXL8_3JDNW"
"5604","XP_009194972","CENPT",61.2745455562753,0.0801803763736692,0.0684408424715809,1.17152819103539,0.24138653308108,0.346246081369708,FALSE,"3JFIX","CENPT","CENPT_3JFIX"
"5605","XP_009194983","THAP11",498.58574362599,0.360532138102224,0.0367569481356364,9.80854386419211,1.03450545325319e-22,6.32206612118759e-22,TRUE,"3JAYI","THAP11","THAP11_3JAYI"
"5613","XP_009195145","GABARAPL2",877.160459444979,0.312569602078591,0.0331128082430636,9.43953770952265,3.74427680494558e-21,2.18358167118733e-20,TRUE,"3JGQ4","GABARAPL2","GABARAPL2_3JGQ4"
"5614","XP_009195185","CDYL2",180.499505579545,0.0963911572621282,0.0452832429596739,2.12862752228164,0.0332850895891834,0.0608504604032499,FALSE,"3J77E","CDYL2","CDYL2_3J77E"
"5615","XP_009195317","CDT1",105.186115148084,-0.210299164736149,0.0493683671084668,-4.25979583797258,2.04613714759839e-05,5.5700140657974e-05,TRUE,"3JCBD","CDT1","CDT1_3JCBD"
"5620","XP_009195497","RBM34",331.796945723363,-0.676389765338621,0.0435878622559142,-15.5178467199741,2.62720091108672e-54,3.30506308709075e-53,TRUE,"3J1KR","RBM34","RBM34_3J1KR"
"5622","XP_009195604","SAT1",12066.4540287801,-2.7001147177755,0.0630793205742588,-42.8050697628685,0,0,TRUE,"3J9IU","SAT1","SAT1_3J9IU"
"5629","XP_009195877","DGKK",0.998201063998936,-0.611668004968085,0.944510658500019,-0.6476030730447,0.517241709177351,0.632387577389829,FALSE,"3J1RG","DGKK","DGKK_3J1RG"
"5632","XP_009196045","MED12",1801.63128885133,-0.48130105997914,0.0459750657544821,-10.4687410899944,1.20231274089928e-25,8.01273078958635e-25,TRUE,"3J6KJ","MED12","MED12_3J6KJ"
"5634","XP_009196069","ERCC6L",24.1129691341231,0.016232568363443,0.0980019710960517,0.165635121231729,0.86844410629997,0.913790292607312,FALSE,"3J373","ERCC6L","ERCC6L_3J373"
"5640","XP_009196205","CENPI",15.6637913317459,0.251878843879811,0.0988863360449772,2.54715518800543,0.0108605123660855,0.0217064639647956,TRUE,"3JCG4","CENPI","CENPI_3JCG4"
"5645","XP_009196444","PGRMC1",78.4949594846071,0.071406872733779,0.052635897470261,1.3566192687058,0.174902216055103,0.263735469550279,FALSE,"3JB9K","PGRMC1","PGRMC1_3JB9K"
"5647","XP_009196455","NDUFA1",427.537405291821,0.0968860323201914,0.0462354241933648,2.09549353143159,0.0361271428747072,0.0655438207840203,FALSE,"3JHW7","-","-_3JHW7"
"5648","XP_009196489","TENM1",11.6904358256312,-0.245353990451676,0.126786847132526,-1.93516911257535,0.0529695467016541,0.0927423935937645,FALSE,"3JC2B","TENM1","TENM1_3JC2B"
"5655","XP_009196595","MMGT1",207.38914676336,0.0557442986692238,0.0376077454660868,1.48225579540501,0.138272245488411,0.21561647485549,FALSE,"3JGJ4","MMGT1","MMGT1_3JGJ4"
"5660","XP_009196932","ZNF70",24.5028808528872,0.257203045969433,0.086706529911722,2.9663630436058,0.00301344541249559,0.00657188442706819,TRUE,"3JFXH","ZNF70","ZNF70_3JFXH"
"5671","XP_009197147","GPR15",185.815023941517,-0.42057795795664,0.0469533834961348,-8.9573514545818,3.3257032295882e-19,1.8181222423135e-18,TRUE,"3J3MQ","GPR15","GPR15_3J3MQ"
"5675","XP_009197291","BATF3",410.482150050981,-4.03120906487015,0.0772771811537098,-52.1655811545687,0,0,TRUE,"3JGZF","BATF3","BATF3_3JGZF"
"5677","XP_009197408","NOC2L",578.786612300058,-0.316297439922316,0.0323553973364669,-9.77572417464412,1.43130041081517e-22,8.68686447805683e-22,TRUE,"3JC3G","NOC2L","NOC2L_3JC3G"
"5682","XP_009197596","TRMT10C",337.160010262495,-0.00500751160207062,0.0346068928150173,-0.144696943144739,0.884950152775621,0.925104587042182,FALSE,"3JFAQ","TRMT10C","TRMT10C_3JFAQ"
"5691","XP_009198075","VIM",6423.47272821108,0.526144522525644,0.0582701555824951,9.02939965177821,1.7261616136913e-19,9.52844406613399e-19,TRUE,"3J270","VIM","VIM_3J270"
"5710","XP_009198974","ZMYND10",4.56277723320299,1.0186389371572,0.179151236449255,5.68591630929511,1.30113106339684e-08,4.42340053080694e-08,TRUE,"3JC7D","ZMYND10","ZMYND10_3JC7D"
"5718","XP_009199357","SS18L2",382.787467756883,-0.0644434491807364,0.0369581283918221,-1.74368811368154,0.0812134891421083,0.135489772794361,FALSE,"3JHVI","SS18L2","SS18L2_3JHVI"
"5721","XP_009199493","NELFA",628.283737353675,0.0543663367955554,0.0364642021333375,1.49095094955748,0.135974373339516,0.212477774691701,FALSE,"3JEH7","NELFA","NELFA_3JEH7"
"5728","XP_009199785","SELENOT",886.220012961738,-0.0904084958910324,0.030857807553239,-2.92984184748222,0.00339134559610411,0.00734966156262722,TRUE,"3J3DW","SELENOT","SELENOT_3J3DW"
"5729","XP_009199786","SERP1",1661.05503262265,-0.44723230483992,0.0333331429465229,-13.4170457780541,4.80488384185273e-41,4.66257483302975e-40,TRUE,"3JHYJ","SERP1","SERP1_3JHYJ"
"5730","XP_009199790","COMMD2",331.946729605491,-0.098664482057626,0.0337287651553748,-2.92523256049009,0.00344198888726925,0.00744993819774466,TRUE,"3J9A1","COMMD2","COMMD2_3J9A1"
"5736","XP_009199972","ACKR4",5.84734007628604,-0.235485484419781,0.162479777479537,-1.44932180529013,0.14724773437008,0.227441585299517,FALSE,"3JDI7","ACKR4","ACKR4_3JDI7"
"5740","XP_009200010","PNRC2",2750.09079139945,-0.263312215099083,0.0301135143741867,-8.74398822492782,2.25022917254779e-18,1.1975115177066e-17,TRUE,"3JGGX","PNRC2","PNRC2_3JGGX"
"5750","XP_009200315","ZDHHC19",6.12320823373998,-0.165041062555204,0.210303810267542,-0.784774476245786,0.432585807497343,0.552653276937688,FALSE,"3J7MQ","ZDHHC19","ZDHHC19_3J7MQ"
"5752","XP_009200387","PTTG1IP",1331.3562575148,0.124256238113089,0.0332530356811153,3.73668856295292,0.000186459633023539,0.000464290131211761,TRUE,"3J96R","PTTG1IP","PTTG1IP_3J96R"
"5758","XP_009200514","ETS2",2106.02683953857,-2.35295574573263,0.0692393284907574,-33.9829371113373,3.98089717638481e-253,4.11049175113119e-251,TRUE,"3JE9D","ETS2","ETS2_3JE9D"
"5770","XP_009200976","GPN2",199.593596993621,0.157558763605504,0.0347874317327622,4.52918642617465,5.92112384825636e-06,1.68156646542392e-05,TRUE,"3J6UQ","GPN2","GPN2_3J6UQ"
"5771","XP_009200996","UFSP1",30.3221621338426,0.0505752998407966,0.0760424764645412,0.665092750686255,0.505991171064708,0.622172461709218,FALSE,"3JPWP","UFSP1","UFSP1_3JPWP"
"5774","XP_009201101","DNAJC30",122.262930499926,-0.0399873760330147,0.0435840671435175,-0.917476928009969,0.358892777563057,0.478797097363671,FALSE,"3J7M4","DNAJC30","DNAJC30_3J7M4"
"5777","XP_009201136","KCTD7",714.205500353026,0.937261292232184,0.0490826795807663,19.0955608014413,2.74889841491419e-81,5.25374398978632e-80,TRUE,"3J5HC","KCTD7","KCTD7_3J5HC"
"5790","XP_009201628","SDC3",47.4133755916109,-0.402625594485317,0.140357063650312,-2.86858091793959,0.00412317715294871,0.0088250198718712,TRUE,"3J6XM","SDC3","SDC3_3J6XM"
"5802","XP_009201925","DLD",341.433683355367,-0.317971730816375,0.0309478428148648,-10.2744392466556,9.18771682800298e-25,5.96801257574965e-24,TRUE,"3J5CC","DLD","DLD_3J5CC"
"5803","XP_009201957","DNAJB9",259.537872561226,-0.73773562287208,0.0549817532390059,-13.4178264498977,4.75454355551402e-41,4.61560329206839e-40,TRUE,"3J9G4","DNAJB9","DNAJB9_3J9G4"
"5805","XP_009202017","LSM8",219.090561225382,0.00363962759547692,0.0409668804934379,0.0888431716459327,0.9292065473119,0.955420751932191,FALSE,"3JHK4","LSM8","LSM8_3JHK4"
"5806","XP_009202101","ATP6V1FNB",14.1506113833119,-0.489559077760495,0.127539689931373,-3.83848414578959,0.000123796206157404,0.000313859174029166,TRUE,"3JBMV","-","-_3JBMV"
"5809","XP_009202217","ZC3HAV1L",7.4634615123423,-0.67527849216042,0.20790208934009,-3.24806015323775,0.00116194703144691,0.0026643684478054,TRUE,"3J9NH","ZC3HAV1L","ZC3HAV1L_3J9NH"
"5819","XP_009202498","LOC101002560",358.027920262725,-0.331765924014516,0.0276384065881386,-12.0038006878768,3.39347458701662e-33,2.73634739180258e-32,TRUE,"3J6SD","ABCF2","ABCF2_3J6SD"
"5822","XP_009202729","RANBP9",692.247275776017,0.117370283009033,0.0334424040208673,3.50962457530855,0.000448739795472291,0.00107517243612306,TRUE,"3JE86","RANBP9","RANBP9_3JE86"
"5829","XP_009203049","COL8A2",1.96693839048574,0.989146854627085,0.322484537746265,3.06726908998458,0.00216024291947331,0.00479357280819401,TRUE,"3J3NY","COL8A2","COL8A2_3J3NY"
"5835","XP_009203257","LHFPL5",42.8561941973426,-0.0384621789195346,0.0961886869203506,-0.399861773260128,0.689258329155413,0.780598721191534,FALSE,"3J834","LHFPL5","LHFPL5_3J834"
"5847","XP_009203612","SF3A3",728.92297673746,-0.113955902722262,0.0229637827223811,-4.96241860933466,6.96207439097779e-07,2.1089585772619e-06,TRUE,"3J8NH","SF3A3","SF3A3_3J8NH"
"5851","XP_009203891","C6H6orf163",2.96170224740799,-0.181516020135958,0.243621979190457,-0.745072430406838,0.456227934705841,0.57561220304701,FALSE,"3JDG4","C6orf163","C6orf163_3JDG4"
"5854","XP_009203915","GABRR2",8.04934889666823,-0.390344423687454,0.150540393796121,-2.59295471364386,0.00951552994349776,0.0192244977310104,TRUE,"3J4A4","GABRR2","GABRR2_3J4A4"
"5855","XP_009203966","PPT1",1260.65081449495,1.35338498494507,0.0483163175631283,28.0109299136217,1.19587969623354e-172,6.88988466535324e-171,TRUE,"3JD9V","PPT1","PPT1_3JD9V"
"5856","XP_009204056","DYNLT1",1041.29337108142,-1.66163606438068,0.0748919073042839,-22.1871244062392,4.57316597569111e-109,1.28479569908344e-107,TRUE,"3JGYJ","DYNLT1","DYNLT1_3JGYJ"
"5862","XP_009204454","SERINC1",2131.95465324245,-0.0445358896119222,0.0224707383363913,-1.98195043461462,0.0474847883765204,0.0839092585832542,FALSE,"3J3EH","SERINC1","SERINC1_3J3EH"
"5868","XP_009204649","GPR31",7.70798227884597,-3.30869998990285,0.248841547292889,-13.2964130222534,2.42841794302815e-40,2.31505294872532e-39,TRUE,"3JFV6","GPR31","GPR31_3JFV6"
"5871","XP_009204752","LOC101019021",58.8978363949301,0.137085318284914,0.0641169468093614,2.13805125020238,0.0325125839152954,0.059579759645638,FALSE,"3JHTV","-","-_3JHTV"
"5880","XP_009204990","LIMCH1",5.18969354270815,0.768019873269924,0.185982927705754,4.12951813773476,3.63524325041013e-05,9.69452392763667e-05,TRUE,"3J54X","LIMCH1","LIMCH1_3J54X"
"5883","XP_009205155","CXCL13",8.50192671353605,-1.43943948754287,0.202711789844161,-7.10091647185136,1.2393226803045e-12,5.18784214998649e-12,TRUE,"3JHS3","CXCL13","CXCL13_3JHS3"
"5884","XP_009205185","PPEF2",18.3604049825083,-0.331292585212791,0.110391430944982,-3.00107157210331,0.00269031322531133,0.00590334416284506,TRUE,"3JF6D","PPEF2","PPEF2_3JF6D"
"5885","XP_009205231","DCK",129.762649694325,0.236062434695498,0.0480005233861972,4.91791376515237,8.74714279796119e-07,2.62932388175136e-06,TRUE,"3JCKY","DCK","DCK_3JCKY"
"5886","XP_009205236","GRSF1",411.345909727434,-0.134657013222311,0.0290675402219517,-4.63255618446236,3.61178271996165e-06,1.04131803984679e-05,TRUE,"3J46A","GRSF1","GRSF1_3J46A"
"5888","XP_009205290","POLR2B",962.524676717895,0.0971995896983898,0.0241651209058332,4.02230926454528,5.76303186326109e-05,0.000150773100803448,TRUE,"3J285","POLR2B","POLR2B_3J285"
"5889","XP_009205297","PAICS",329.93640964735,-0.148612324588677,0.0307760514618966,-4.82883013022874,1.3733749998993e-06,4.07891177905592e-06,TRUE,"3J6AI","PAICS","PAICS_3J6AI"
"5893","XP_009205449","MMRN1",1.66381566452523,-0.310498446612759,0.375905330100906,-0.826001713062729,0.408803120048318,0.528915443804036,FALSE,"3JAVB","MMRN1","MMRN1_3JAVB"
"5896","XP_009205532","CISD2",73.9183091182683,0.115979719604785,0.0697811491804403,1.6620494355128,0.0965028627947768,0.157590245834059,FALSE,"3JGEJ","CISD2","CISD2_3JGEJ"
"5898","XP_009205567","RPS8",8399.57139817133,-0.0617950973002283,0.0356269643815683,-1.7345035810067,0.0828287709216908,0.137886086266343,FALSE,"3JEWV","RPS8","RPS8_3JEWV"
"5902","XP_009205855","NDUFC1",134.997828219235,0.0576123677101058,0.0448903810527572,1.28340117323569,0.199351563061486,0.294477827592901,FALSE,"3JHT2","NDUFC1","NDUFC1_3JHT2"
"5903","XP_009205858","MAML3",257.592133551425,0.0390120578917774,0.0631632932377935,0.617638123219875,0.536813908484174,0.650217618584426,FALSE,"3JAZK","MAML3","MAML3_3JAZK"
"5905","XP_009205957","LOC101001414",9.89647240141667,-0.503492854002605,0.148609236293739,-3.38803203999653,0.00070396040483817,0.0016550875875998,TRUE,"3JGXQ","TCEAL8","TCEAL8_3JGXQ"
"5907","XP_009206000","DCHS2",4.22973424207541,0.127066241475753,0.238517745025933,0.532732864223321,0.594218513082615,0.701311068269418,FALSE,"3JFB2","DCHS2","DCHS2_3JFB2"
"5910","XP_009206082","KNCN",3.56118814107896,-2.58517076773658,0.351988476632335,-7.3444755705366,2.06567416382863e-13,8.95663700338857e-13,TRUE,"3JH7E","KNCN","KNCN_3JH7E"
"5915","XP_009206371","NDUFS6",215.703518792068,-0.0371570473395309,0.0462836974491395,-0.802810695501635,0.422084159300174,0.542754400109319,FALSE,"3JGZQ","NDUFS6","NDUFS6_3JGZQ"
"5916","XP_009206415","ATPSCKMT",53.2827624523526,0.130196207775469,0.0684761510345763,1.901336535544,0.0572579464598482,0.0993465148003419,FALSE,"3J86W","FAM173B","FAM173B_3J86W"
"5917","XP_009206475","PDZD2",14.8872722791985,0.58357342701951,0.144316992952528,4.04369170310714,5.26160969373518e-05,0.00013823098845134,TRUE,"3J1G3","PDZD2","PDZD2_3J1G3"
"5921","XP_009206607","SELENOP",114.515555413059,2.65170169459558,0.114571488694412,23.1445163610318,1.6508903642507e-118,5.35741999566091e-117,TRUE,"3J8J5","SEPP1","SEPP1_3J8J5"
"5923","XP_009206659","PELO",82.5857906725384,-0.0225687948950912,0.0529244258033195,-0.426434383605078,0.669791351428487,0.76440198114119,FALSE,"3J6Z0","PELO","PELO_3J6Z0"
"5928","XP_009206849","KTI12",177.748931696787,-0.0406553761124038,0.0363107389248192,-1.11965157736338,0.262862267284216,0.371917831253003,FALSE,"3JE5V","KTI12","KTI12_3JE5V"
"5929","XP_009206852","TXNDC12",256.292703633198,0.0154262568815334,0.0377103291816896,0.409072453523522,0.68248649091943,0.775100837130285,FALSE,"3JCZK","TXNDC12","TXNDC12_3JCZK"
