"","PigProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"8225","XP_020945250","DUSP23",35.5311432820611,-0.74137000709964,0.20102689157443,-3.68791459338239,0.000226099509252407,0.0014109304050312,TRUE,"3J8HQ","DUSP23","DUSP23_3J8HQ"
"8230","XP_020945295","ETV3",2485.60684648986,1.22989089415562,0.115749009954548,10.6254981760844,2.2679798026554e-26,1.65358988944888e-24,TRUE,"3J3U6","ETV3","ETV3_3J3U6"
"8232","XP_020945339","SMG5",1415.91400538164,-0.00369999393646811,0.0516327259581411,-0.071659860443311,0.942872600725501,0.975403191909882,FALSE,"3JC8U","SMG5","SMG5_3JC8U"
"8233","XP_020945348","MEX3A",0.312109846413599,0.594233627770768,2.86037130290733,0.207747024719057,0.835426498193964,NA,FALSE,"3J5IM","MEX3A","MEX3A_3J5IM"
"8236","XP_020945398","PBXIP1",1526.64480309411,-0.413795502322856,0.0680211003821452,-6.08334031643323,1.17704141390951e-09,1.78027513853814e-08,TRUE,"3J7N1","PBXIP1","PBXIP1_3J7N1"
"8238","XP_020945414","LENEP",1.3042334805914,-0.312835884943398,1.13981775642037,-0.274461319084787,0.783730125547428,NA,FALSE,"3JIAZ","LENEP","LENEP_3JIAZ"
"8242","XP_020945466","S100A1",81.1961241187801,-0.10338644090389,0.160462219519291,-0.64430394402877,0.519378358606066,0.732323485634553,FALSE,"3JHDV","S100A1","S100A1_3JHDV"
"8247","XP_020945584","LOC100154181",2.16527108390349,-0.39156208084086,0.811754830948411,-0.482364952954304,0.629546713307597,NA,FALSE,"3JGDH","HIST2H2AB","HIST2H2AB_3JGDH"
"8253","XP_020945610","PNRC1",2708.21531911942,0.263371557224898,0.0532656245752612,4.9444939268997,7.63419213233979e-07,7.71148324273825e-06,TRUE,"3J2NH","PNRC1","PNRC1_3J2NH"
"8255","XP_020945640","IGSF3",123.299043602955,0.539485614530283,0.217697739818508,2.47814063196083,0.0132069078656178,0.0472970308764284,TRUE,"3J8RH","IGSF3","IGSF3_3J8RH"
"8256","XP_020945641","LOC100511379",0.4896255549652,-0.985732737085959,1.92642215719108,-0.511690925795442,0.608867337863697,NA,FALSE,"3J5WM","ZNF296","ZNF296_3J5WM"
"8258","XP_020945654","CASQ2",6.24085205459397,-0.577748881296497,0.471613031153165,-1.22504859520911,0.220556911531546,0.429188700891525,FALSE,"3J69Q","CASQ2","CASQ2_3J69Q"
"8261","XP_020945713","ALX3",0.458503546436445,0.344597785059277,2.1778642661406,0.158227392963263,0.874277619177032,NA,FALSE,"3J4D1","ALX3","ALX3_3J4D1"
"8266","XP_020945765","STXBP3",790.534215020272,0.0581725401172715,0.0598165971500411,0.97251503577434,0.33079438845146,0.562007873070141,FALSE,"3JC0Y","STXBP3","STXBP3_3JC0Y"
"8268","XP_020945768","FAM102B",1268.70147363116,-0.849253395337269,0.0950796920893694,-8.93201667648461,4.18312416791949e-19,1.6792536806794e-17,TRUE,"3J7M6","FAM102B","FAM102B_3J7M6"
"8270","XP_020945787","S1PR1",3639.61753470076,-0.0647259567671305,0.0380566205108614,-1.70078046600742,0.0889842186624185,0.223488849492054,FALSE,"3JDSG","S1PR1","S1PR1_3JDSG"
"8272","XP_020945810","TRMT13",754.837050188114,-0.0355485332455002,0.0641878057875376,-0.553820664366785,0.579701584644365,0.774190899069864,FALSE,"3JBHX","TRMT13","TRMT13_3JBHX"
"8291","XP_020946121","TIGD5",125.5883685344,-0.569768297586052,0.127979372048427,-4.45203229603638,8.50613683136002e-06,7.14188978739337e-05,TRUE,"3J8F3","TIGD5","TIGD5_3J8F3"
"8292","XP_020946124","NAPRT",677.681714949215,-0.426255849658622,0.121760017708954,-3.50078669237312,0.000463886981153412,0.00266139455864691,TRUE,"3J68G","NAPRT","NAPRT_3J68G"
"8296","XP_020946186","TSTA3",335.194464694441,-0.134674826065973,0.0917291339565665,-1.46817941320302,0.142055494776059,0.314151795775888,FALSE,"3JBCC","TSTA3","TSTA3_3JBCC"
"8298","XP_020946195","MAFA",0.809762780918684,-1.58451479482841,1.4837640502834,-1.06790213344619,0.285564660066799,NA,FALSE,"3J8JE","MAFA","MAFA_3J8JE"
"8300","XP_020946200","SCX",8.98124027236394,-0.521596731349345,0.425977772174452,-1.22446936300642,0.220775216890972,0.429443162168154,FALSE,"3J6WC","SCX","SCX_3J6WC"
"8301","XP_020946202","PYCR3",192.184155436387,-0.322464835700496,0.138902119140866,-2.32152567358221,0.0202584901209495,0.0674137117131888,FALSE,"3JABB","PYCRL","PYCRL_3JABB"
"8304","XP_020946207","SPATC1",2.1108259826882,-0.516503480144763,0.823953098589136,-0.626860292204954,0.53075081773149,NA,FALSE,"3J3KB","SPATC1","SPATC1_3J3KB"
"8307","XP_020946218","DSCC1",84.4891454365316,0.0757812586935953,0.142727560856223,0.530950422181838,0.595453135444141,0.78483316239564,FALSE,"3J73X","DSCC1","DSCC1_3J73X"
"8314","XP_020946379","RSBN1",954.181986351594,0.0526480445519123,0.0837911395183442,0.628324723288746,0.529791238850462,0.738905257173006,FALSE,"3J4DJ","RSBN1","RSBN1_3J4DJ"
"8318","XP_020946469","FCRLB",6.2726477810189,-0.570558098919581,0.489900271066357,-1.16464132113595,0.244164210324377,0.459737953023309,FALSE,"3J3N3","FCRLB","FCRLB_3J3N3"
"8323","XP_020946514","SESN1",493.114191937103,-0.96907003978142,0.09083063330568,-10.6689781245951,1.42181394879363e-26,1.05928243582394e-24,TRUE,"3J1KB","SESN1","SESN1_3J1KB"
"8324","XP_020946871","SLC16A10",284.088630358804,0.0480669411774069,0.093763233826255,0.512641674309952,0.60820199596329,0.793826663082392,FALSE,"3J7XB","SLC16A10","SLC16A10_3J7XB"
"8336","XP_020947008","PIM3",670.5223259269,2.13019568780988,0.207768756263606,10.2527238749372,1.15054672706839e-24,7.21671974651245e-23,TRUE,"3J4XJ","PIM3","PIM3_3J4XJ"
"8338","XP_020947011","ZBED4",597.126715879442,-0.0403767895040687,0.0767622142603512,-0.525998238757475,0.598889430688095,0.787002432178201,FALSE,"3J8JH","ZBED4","ZBED4_3J8JH"
"8343","XP_020947043","WNT7B",92.5642519012005,0.626679036508155,0.220350241832514,2.84401338204334,0.00445491768244986,0.0192321231225398,TRUE,"3JB35","WNT7B","WNT7B_3JB35"
"8347","XP_020947062","SAMM50",502.589728983202,-0.078789190863418,0.0831059771311171,-0.948056849618789,0.343100513781076,0.575635545837244,FALSE,"3J2GV","SAMM50","SAMM50_3J2GV"
"8349","XP_020947089","RRP7A",369.919699524736,-0.0549838904945718,0.0883071189386215,-0.622643917675411,0.533518544278337,0.741174162033442,FALSE,"3J8Q8","RRP7A","RRP7A_3J8Q8"
"8352","XP_020947103","SREBF2",4904.42667124183,0.0344735137505961,0.0562728475115563,0.612613636505893,0.540131839403888,0.746041440841485,FALSE,"3J8SD","SREBF2","SREBF2_3J8SD"
"8353","XP_020947106","SHISA8",17.1914033526542,-0.400017153410513,0.286412648235432,-1.39664625803012,0.162519972545072,0.345964715573455,FALSE,"3JBIC","SHISA8","SHISA8_3JBIC"
"8354","XP_020947115","PHF5A",726.458313360252,0.138821854242014,0.0563840780350281,2.46207544895515,0.0138135604647168,0.0490066864397035,TRUE,"3JH18","PHF5A","PHF5A_3JH18"
"8358","XP_020947134","CBX6",894.763202666395,-0.310252240676806,0.0619701036950361,-5.00648251620818,5.54336943143903e-07,5.71107644141191e-06,TRUE,"3J8S7","CBX6","CBX6_3J8S7"
"8360","XP_020947158","MICALL1",553.347307944491,-0.00808239865728301,0.0780972237063331,-0.103491497824238,0.917572897015598,0.96513671145963,FALSE,"3J67H","MICALL1","MICALL1_3J67H"
"8361","XP_020947160","MARCKS",3021.37111245627,1.42180018544128,0.0890993237533168,15.9574744851905,2.52753966987208e-57,1.39104368734476e-54,TRUE,"3JDS8","MARCKS","MARCKS_3JDS8"
"8365","XP_020947168","CARD10",0.767062778394732,-0.449040780468677,1.33684819933755,-0.335895115609379,0.736949960468708,NA,FALSE,"3J753","CARD10","CARD10_3J753"
"8371","XP_020947226","TMEM263",1011.40347003124,0.148314349552557,0.0510936917009837,2.90279180491672,0.00369852420848313,0.0163727352156021,TRUE,"3JH45","TMEM263","TMEM263_3JH45"
"8372","XP_020947233","POLR3B",508.197469168784,-0.0316816788578725,0.064437516484211,-0.491665113531111,0.622956104397865,0.803121690710482,FALSE,"3JC41","POLR3B","POLR3B_3JC41"
"8376","XP_020947246","DDX23",1793.86987072539,0.0468292937985603,0.0440878397261434,1.06218163759998,0.288153234234104,0.513702484257066,FALSE,"3JBMF","DDX23","DDX23_3JBMF"
"8378","XP_020947250","CCDC65",42.7925828120143,0.0797985747295081,0.183799350667829,0.434161352798921,0.664171275385124,0.828880036146767,FALSE,"3JBBM","CCDC65","CCDC65_3JBBM"
"8383","XP_020947327","FIGNL2",57.5542765194581,-0.481292848219345,0.159478747471505,-3.01791214095998,0.00254522684328891,0.0118677548984291,TRUE,"3J9VH","FIGNL2","FIGNL2_3J9VH"
"8390","XP_020947432","LOC110260681",23.6669354411284,0.740983410409735,0.23896934945033,3.1007466527156,0.00193033370967799,0.009326939513117,TRUE,"3J7XA","OR10P1","OR10P1_3J7XA"
"8392","XP_020947458","ERBB3",254.771411657568,0.041657807239129,0.0891531801675325,0.467261035005679,0.640313130521642,0.813855495778122,FALSE,"3J5EN","ERBB3","ERBB3_3J5EN"
"8396","XP_020947536","PIP4K2C",1194.43981808991,0.0289129587276311,0.0570862709635804,0.506478322013307,0.612520904052579,0.796723063974119,FALSE,"3J487","PIP4K2C","PIP4K2C_3J487"
"8400","XP_020947558","MARCH9",166.375404085148,0.0933593682556225,0.115883077497824,0.805634181206275,0.420453810708342,0.651531558991374,FALSE,"3J2N1","Mar-09","Mar-09_3J2N1"
"8404","XP_020947595","PPM1H",549.930040177247,-0.964641464087825,0.117607286821594,-8.20222530557272,2.35977498755562e-16,7.38717817663971e-15,TRUE,"3J3A2","PPM1H","PPM1H_3J3A2"
"8405","XP_020947606","GNS",9835.91726348519,0.0585363661675934,0.0512926569397727,1.14122312354235,0.253777084027181,0.471501180968887,FALSE,"3J5CM","GNS","GNS_3J5CM"
"8407","XP_020947619","IRAK3",399.026754588349,1.75991786357843,0.141981725607876,12.3953829694883,2.76820064417644e-35,3.83969684473938e-33,TRUE,"3J5T0","IRAK3","IRAK3_3J5T0"
"8412","XP_020947645","KCNMB4",11.8106551055062,-1.08601324529187,0.352507094164596,-3.08082663659749,0.00206426800559942,0.00990674442856028,TRUE,"3J6M6","KCNMB4","KCNMB4_3J6M6"
"8415","XP_020947662","TPH2",10.8914511794521,-0.244891441818428,0.375077774175489,-0.652908433075669,0.513815311962811,0.728560153463031,FALSE,"3J1SB","TPH2","TPH2_3J1SB"
"8417","XP_020947709","PHLDA1",106.794481846831,1.41972318389349,0.195164184440207,7.27450678497037,3.47688402305936e-13,7.76472706421258e-12,TRUE,"3J6N0","PHLDA1","PHLDA1_3J6N0"
"8418","XP_020947724","YARS2",204.292215685324,-0.0894657202893992,0.0905399096019073,-0.988135736856473,0.323086175737655,0.552598821479713,FALSE,"3JDYW","YARS2","YARS2_3JDYW"
"8419","XP_020947725","FGD4",271.345912598311,-1.1001611148083,0.147983668743281,-7.4343413982852,1.0509023314832e-13,2.53240744031567e-12,TRUE,"3JD0K","FGD4","FGD4_3JD0K"
"8421","XP_020947781","SH3BGRL2",380.56224520134,0.121964124808501,0.0960022268762318,1.27043016372672,0.203931444379156,0.405604380106409,FALSE,"3JH7P","SH3BGRL2","SH3BGRL2_3JH7P"
"8426","XP_020947870","ETNK1",2685.19944083809,0.141209679520957,0.0688704897773322,2.05036554811077,0.0403287725141406,0.118936765404279,FALSE,"3J3X4","ETNK1","ETNK1_3J3X4"
"8427","XP_020947892","ST8SIA1",978.678873561822,0.000417974156193167,0.0793278211828668,0.0052689478919338,0.995796007277103,0.997387800021304,FALSE,"3JFGS","ST8SIA1","ST8SIA1_3JFGS"
"8433","XP_020947986","DDX47",571.087780056816,0.16045118564292,0.05903649513713,2.71783047537331,0.00657114964589389,0.0267247637922755,TRUE,"3J47H","DDX47","DDX47_3J47H"
"8435","XP_020947996","CREBL2",689.61289934867,-0.240242649485766,0.0679211385584941,-3.53708218949934,0.000404573744163663,0.00235417211772723,TRUE,"3JGYC","CREBL2","CREBL2_3JGYC"
"8438","XP_020948003","LRP6",395.883843673147,-0.607397991539052,0.116214559826774,-5.22652232598413,1.72727971226633e-07,1.91981232384208e-06,TRUE,"3JDTM","LRP6","LRP6_3JDTM"
"8444","XP_020948032","LOC100524679",15.9028539990416,0.418967813418875,0.316196493190552,1.32502359273918,0.185163326346583,0.379341743159731,FALSE,"3JD6H","BC048546","BC048546_3JD6H"
"8445","XP_020948050","SLC2A3",4720.07819077005,2.5704846046087,0.111860267790366,22.9794247357423,7.48723696669818e-117,3.19349374722094e-113,TRUE,"3JFU0","SLC2A3","SLC2A3_3JFU0"
"8448","XP_020948054","NECAP1",497.507372978446,0.274212283065567,0.0660496543717773,4.1516081450191,3.30147192257774e-05,0.000243415784231196,TRUE,"3J5YU","NECAP1","NECAP1_3J5YU"
"8453","XP_020948092","MRPL51",188.864777721632,-0.15508577892018,0.1041580172233,-1.48894711184544,0.13650129625706,0.305302650162783,FALSE,"3JGZK","MRPL51","MRPL51_3JGZK"
"8465","XP_020948162","LOC100737051",392.333467771525,-0.0801152487753145,0.0679082767161156,-1.17975676382172,0.238096970204393,0.451649488135189,FALSE,"3JABK","CECR2","CECR2_3JABK"
"8467","XP_020948190","ABCD2",5.51950803686429,0.950075997186166,0.551521138521279,1.72264656932911,0.0849524580566216,0.215584394898709,FALSE,"3J8XC","ABCD2","ABCD2_3J8XC"
"8469","XP_020948193","SLC2A13",201.563966381939,0.204592918348064,0.104521867508349,1.95741736370833,0.0502984186691923,0.142241226738785,FALSE,"3J59Q","SLC2A13","SLC2A13_3J59Q"
"8473","XP_020948233","RNF165",5.15727899025655,0.254433822590955,0.528148693776919,0.481746571730468,0.629985987978053,0.80768264445245,FALSE,"3J2JV","RNF165","RNF165_3J2JV"
"8481","XP_020948292","EID3",121.859283575242,0.543845392738577,0.110835158914842,4.90679490211614,9.25767511366035e-07,9.21500554925083e-06,TRUE,"3J2B8","-","-_3J2B8"
"8490","XP_020948389","CFAP54",228.211630438686,0.0358250703631491,0.0873745989061217,0.41001699363039,0.681793481684063,0.838465090193016,FALSE,"3J4X5","CFAP54","CFAP54_3J4X5"
"8492","XP_020948398","AMDHD1",66.3998796530762,-0.0572115962269746,0.14827356571515,-0.385851624671146,0.699606559297856,0.84965742512676,FALSE,"3JCHB","AMDHD1","AMDHD1_3JCHB"
"8498","XP_020948471","PAWR",161.014908951073,0.578217600263066,0.136866737784643,4.22467583886511,2.39284957097878e-05,0.00018274130049449,TRUE,"3J4VW","PAWR","PAWR_3J4VW"
"8502","XP_020948640","CACNA1C",2.22761966252462,0.165188109589232,0.772937573918825,0.213714684294259,0.830769559486932,NA,FALSE,"3J3U8","CACNA1C","CACNA1C_3J3U8"
"8503","XP_020948643","IL17RA",1985.10830072219,-0.268073647087947,0.0700390273839245,-3.82748957404106,0.000129456865775501,0.00084785550364523,TRUE,"3J9KJ","IL17RA","IL17RA_3J9KJ"
"8504","XP_020948644","CECR6",47.8675617411276,-0.342803048793814,0.170372978767585,-2.01207404644518,0.0442121320666951,0.128002408390993,FALSE,"3J6G1","CECR6","CECR6_3J6G1"
"8506","XP_020948690","TMTC2",78.5755340545171,0.0827394243313033,0.138824217403587,0.59600137410294,0.551174308756007,0.754228605373339,FALSE,"3JBQQ","TMTC2","TMTC2_3JBQQ"
"8508","XP_020948749","DNAJB7",2.10123315651964,1.04110434603853,0.808102510501967,1.28833202781641,0.19763040876535,NA,FALSE,"3J1KG","DNAJB7","DNAJB7_3J1KG"
"8511","XP_020948754","PKDREJ",5.7756419209944,0.0383460094948371,0.498898607416037,0.0768613279829421,0.938733862299935,0.974048362227825,FALSE,"3J816","PKDREJ","PKDREJ_3J816"
"8517","XP_020948944","ME2",2670.44593683412,0.105264188269044,0.0450145285687461,2.33844919886887,0.0193639580703066,0.065012632260675,FALSE,"3JDI2","ME2","ME2_3JDI2"
"8518","XP_020948956","MEX3C",414.069679579959,0.280371237647002,0.0993575671703916,2.82184080822132,0.0047748872784721,0.0203660879645031,TRUE,"3J95Q","MEX3C","MEX3C_3J95Q"
"8521","XP_020949300","CDT1",35.3969529722541,-0.35718739231241,0.206086139885644,-1.73319463652728,0.0830610800130042,0.211919408718688,FALSE,"3JCBD","CDT1","CDT1_3JCBD"
"8522","XP_020949321","RNF166",511.837436084688,-0.461068912554063,0.0919312430732082,-5.01536688878336,5.29323606424712e-07,5.48317550043231e-06,TRUE,"3J6II","RNF166","RNF166_3J6II"
"8525","XP_020949326","IL17C",5.64555947634682,-0.641174645302521,0.513330154758023,-1.24904925097331,0.211647060619488,0.41638728104579,FALSE,"3JES1","IL17C","IL17C_3JES1"
"8527","XP_020949328","ZNF469",3.6046948841587,-0.33142316545004,0.617477184999554,-0.536737507881006,0.591448943527634,NA,FALSE,"3J2C3","ZNF469","ZNF469_3J2C3"
"8531","XP_020949385","KLHL36",544.88554497222,-0.351297922294478,0.0831028041145998,-4.22726917626069,2.36544629314549e-05,0.000180882300235609,TRUE,"3JE8M","KLHL36","KLHL36_3JE8M"
"8535","XP_020949420","CMIP",1444.68940578936,0.02084702384066,0.0555162502448556,0.375512102289217,0.707279647548651,0.854827243742111,FALSE,"3J5S6","CMIP","CMIP_3J5S6"
"8541","XP_020949451","EXOSC6",103.753188765105,-0.136782378649016,0.126260432184913,-1.08333526412054,0.278659638201537,0.50261254755856,FALSE,"3J7IB","EXOSC6","EXOSC6_3J7IB"
"8547","XP_020949482","PHLPP2",192.106901647939,0.283096543418266,0.123366221477948,2.29476545546035,0.0217465693437873,0.0715422714181169,FALSE,"3JCPA","PHLPP2","PHLPP2_3JCPA"
"8548","XP_020949487","DHODH",63.4064335216743,-0.0367852390974846,0.153368103884232,-0.239849343936934,0.810447052301899,0.911772974567932,FALSE,"3JBPW","DHODH","DHODH_3JBPW"
"8552","XP_020949533","SNTB2",610.699289949167,0.00554753184130881,0.073758437173963,0.0752121662803766,0.940045904482023,0.974438214672235,FALSE,"3J3N7","SNTB2","SNTB2_3J3N7"
"8556","XP_020949539","PPIB",3165.1087860938,-0.0419802129387122,0.0573870623342889,-0.731527477293935,0.464457027465367,0.688134904816629,FALSE,"3JBR9","PPIB","PPIB_3JBR9"
"8563","XP_020949567","CX3CL1",13.5361733312252,0.812380285590172,0.311558467481647,2.60747297981245,0.00912132690990501,0.034987158472081,TRUE,"3J2U5","CX3CL1","CX3CL1_3J2U5"
"8568","XP_020949643","BEAN1",3.93137312318819,0.0798299123208036,0.57678682591117,0.13840453480312,0.889920713255811,NA,FALSE,"3JG3U","BEAN1","BEAN1_3JG3U"
"8569","XP_020949664","CMTM4",62.1191887290564,0.0280399012817082,0.17053781290292,0.164420434415153,0.869400178145292,0.94253909189587,FALSE,"3J56C","CMTM4","CMTM4_3J56C"
"8570","XP_020949665","CMTM3",823.682296711879,-0.074594315941293,0.0647370045118378,-1.15226703032966,0.249211360634629,0.466052288039833,FALSE,"3J94J","CMTM3","CMTM3_3J94J"
"8573","XP_020949689","FAM96B",375.13734609817,0.0444142760538019,0.0767953761660065,0.578345706098148,0.563030742107643,0.762309935012975,FALSE,"3JBE8","FAM96B","FAM96B_3JBE8"
"8575","XP_020949705","FBXL8",28.1682835056431,-1.23190325760835,0.259274601096472,-4.75134568676851,2.02067337639459e-06,1.90048007026836e-05,TRUE,"3JDNW","FBXL8","FBXL8_3JDNW"
"8579","XP_020949754","ENKD1",19.346880536991,-0.307709407784695,0.281299641773475,-1.09388481920815,0.27400549757177,0.497055389410093,FALSE,"3JCS0","ENKD1","ENKD1_3JCS0"
"8582","XP_020949769","CENPT",36.2129152496836,-0.142978259907359,0.218294223156905,-0.654979585990188,0.512480897518659,0.727286357724658,FALSE,"3JFIX","CENPT","CENPT_3JFIX"
"8585","XP_020949801","FBXL22",9.37862049820542,-0.699481102072755,0.367737819935808,-1.90211902108642,0.0571555962984722,0.158172202505796,FALSE,"3JBTT","FBXL22","FBXL22_3JBTT"
"8592","XP_020949855","NKD1",75.6839836325012,-0.0718357525963714,0.131376940170637,-0.54679118346849,0.584522200877977,0.777387626629771,FALSE,"3J991","NKD1","NKD1_3J991"
"8595","XP_020949880","CNEP1R1",526.973395853418,0.118184489861052,0.067638581565235,1.74729403139637,0.0805863478894437,0.206967286066807,FALSE,"3JGHD","CNEP1R1","CNEP1R1_3JGHD"
"8598","XP_020949898","ITFG1",834.739700229296,0.00444220998200962,0.054528678544772,0.0814655718891526,0.935071703497816,0.972996970808504,FALSE,"3J96J","ITFG1","ITFG1_3J96J"
"8601","XP_020949908","SHCBP1",179.414409145701,0.0533147692819899,0.109774672120363,0.485674593712587,0.627197899639407,0.806012606639645,FALSE,"3JBW2","SHCBP1","SHCBP1_3JBW2"
"8602","XP_020949919","TSHZ3",1.74093621774606,1.85731368679457,0.959673408338698,1.93536016592331,0.0529461139019585,NA,FALSE,"3J1FY","TSHZ3","TSHZ3_3J1FY"
"8603","XP_020949931","RGS9BP",31.223484149971,-0.634308544232382,0.253572373202504,-2.501489165485,0.0123672226476044,0.0448262557023113,TRUE,"3JD20","RGS9BP","RGS9BP_3JD20"
"8604","XP_020949932","NUDT19",142.979764436821,-0.446095457828071,0.109392503361971,-4.07793444814018,4.54375723683446e-05,0.000328046397222671,TRUE,"3JEGN","NUDT19","NUDT19_3JEGN"
"8605","XP_020949945","RHPN2",179.555605214114,1.06251194763428,0.192956827688916,5.50647499940899,3.66089925132921e-08,4.49665962036916e-07,TRUE,"3JEXT","RHPN2","RHPN2_3JEXT"
"8606","XP_020949947","GPATCH1",496.423763108505,-0.0663967682772129,0.0611431295787946,-1.08592361455179,0.277512788309019,0.50123286908111,FALSE,"3JB54","GPATCH1","GPATCH1_3JB54"
"8610","XP_020950000","CATSPERG",355.113284218309,0.00313932994697363,0.0714534318914149,0.0439353277214782,0.964955955029143,0.985278305371351,FALSE,"3J2W4","CATSPERG","CATSPERG_3J2W4"
"8614","XP_020950010","SARS2",151.825757508999,-0.301184024051081,0.11574059896595,-2.6022331553657,0.0092618861149136,0.035406013669402,TRUE,"3J3RC","SARS2","SARS2_3J3RC"
"8621","XP_020950042","PSMC4",1413.63369866571,0.0223785268849663,0.0560395504231966,0.399334518495765,0.689646735920498,0.843305445111902,FALSE,"3JCB5","PSMC4","PSMC4_3JCB5"
"8627","XP_020950073","LOC106510546",106.509253312821,-0.298541718702161,0.124155540027898,-2.40457831068253,0.0161911367945168,0.0560659599860465,FALSE,"3JG8T","CYP2S1","CYP2S1_3JG8T"
"8632","XP_020950122","LOC100737217",4.93282103487812,-0.327657130713543,0.49060629957107,-0.667861645885935,0.504221911847476,0.720577493649851,FALSE,"3JAJ7","-","-_3JAJ7"
"8633","XP_020950139","CADM4",126.349820327178,-0.327674121992732,0.105284818595734,-3.11226372769767,0.00185658561196245,0.00902684728574845,TRUE,"3J1NR","CADM4","CADM4_3J1NR"
"8634","XP_020950161","LOC102167273",28.5801179651405,0.37503568273594,0.219345231732536,1.70979637794565,0.0873035330412805,0.22027293363166,FALSE,"3JG2F","ZNF233","ZNF233_3JG2F"
"8636","XP_020950192","PPP1R37",314.690471327383,-0.632801677960847,0.0972283834047234,-6.50840480733638,7.59530152962599e-11,1.31807411766952e-09,TRUE,"3J92I","PPP1R37","PPP1R37_3J92I"
"8645","XP_020950217","PPM1N",22.9697201950485,0.175890353789119,0.236653216797656,0.743240916684895,0.457335835228158,0.683059760646312,FALSE,"3JB0G","PPM1N","PPM1N_3JB0G"
"8646","XP_020950233","FBXO46",147.539917000307,0.171997398966517,0.116991152361349,1.47017441485892,0.141514522194535,0.313311609545932,FALSE,"3JFWH","FBXO46","FBXO46_3JFWH"
"8647","XP_020950237","GIPR",540.802519873266,0.0960873249887253,0.0780948688224136,1.23039229641612,0.218550236724703,0.426427903563605,FALSE,"3J576","GIPR","GIPR_3J576"
"8648","XP_020950240","SIX5",1.33593267554114,0.36672699472426,1.01100128225117,0.362736428887289,0.716801784170622,NA,FALSE,"3JC6D","SIX5","SIX5_3JC6D"
"8651","XP_020950281","ARHGAP35",2013.2795875461,-0.138949166309968,0.063645956368455,-2.18315780354644,0.0290241910013064,0.0910260519620016,FALSE,"3J5SB","ARHGAP35","ARHGAP35_3J5SB"
"8652","XP_020950282","NPAS1",190.985068511788,-0.286729556820626,0.130619042992478,-2.19515891597168,0.0281522002040076,0.0886825494240349,FALSE,"3JF76","NPAS1","NPAS1_3JF76"
"8657","XP_020950305","NOP53",2056.77199383628,-0.17884713034552,0.0923080734051627,-1.93750257965537,0.0526839383494664,0.148127994756138,FALSE,"3JDAA","GLTSCR2","GLTSCR2_3JDAA"
"8659","XP_020950308","LIG1",504.886867492208,-0.115569831859165,0.0787978783847094,-1.46666172019158,0.142468101090073,0.314606299857331,FALSE,"3J6HG","LIG1","LIG1_3J6HG"
"8661","XP_020950332","GRIN2D",4.30725240351991,-0.712270503059575,0.58591519316092,-1.21565460560425,0.224116523399434,0.433668141739564,FALSE,"3J4AU","GRIN2D","GRIN2D_3J4AU"
"8671","XP_020950467","C6H19orf81",16.6444594004676,-0.389835970868656,0.294881464074777,-1.3220090726686,0.186165129798296,0.380834925598169,FALSE,"3JDKZ","C19orf81","C19orf81_3JDKZ"
"8677","XP_020950544","OSCAR",117.865790848198,0.32427936208137,0.122389476054344,2.64956900328083,0.00805945122716821,0.0316024586041638,TRUE,"3JFNZ","OSCAR","OSCAR_3JFNZ"
"8690","XP_020950655","BRSK1",6.35541720590973,-0.142068958164311,0.478220166117962,-0.297078559688482,0.766406532734506,0.889379802406707,FALSE,"3J56D","BRSK1","BRSK1_3J56D"
"8693","XP_020950667","IL11",3.73732054648833,1.40184822377603,0.7621063556991,1.8394390931041,0.0658506285981912,NA,FALSE,"3JAP5","IL11","IL11_3JAP5"
"8694","XP_020950676","TMEM190",0.846484006823935,-0.260393985709379,1.35403061464854,-0.192310264548168,0.847499178519189,NA,FALSE,"3J31S","TMEM190","TMEM190_3J31S"
"8695","XP_020950696","UBE2S",272.421125715014,0.450819406011531,0.12319930230609,3.65926914822509,0.000252935580310237,0.00156239461827406,TRUE,"3JB8F","UBE2S","UBE2S_3JB8F"
"8699","XP_020950832","NOC2L",950.224391702763,-0.0399425298751048,0.0725912003808225,-0.550239280595461,0.582155264757533,0.775828071553529,FALSE,"3JC3G","-","-_3JC3G"
"8700","XP_020950834","PLEKHN1",281.620754449855,0.0100027657816166,0.108371935530159,0.0923003334090398,0.926459423480088,0.969237443217671,FALSE,"3JCQY","-","-_3JCQY"
"8703","XP_020950860","SKI",1338.12294396755,-0.324327268555044,0.0687313988045316,-4.71876426489461,2.37281585857106e-06,2.21095638247301e-05,TRUE,"3JC08","SKI","SKI_3JC08"
"8705","XP_020950867","TTC34",3.58104226993922,-0.14936117235534,0.5909340428812,-0.252754387997523,0.800458016497139,NA,FALSE,"3J5TI","TTC34","TTC34_3J5TI"
"8707","XP_020950890","LRRC47",561.482215717798,-0.31316860944434,0.0929451560071572,-3.36939140131439,0.000753343706555967,0.00408154873850472,TRUE,"3J3JB","LRRC47","LRRC47_3J3JB"
"8709","XP_020950892","AJAP1",8.49935475280607,0.331571880586154,0.387832729500834,0.854935273288845,0.392586981771187,0.623923656702249,FALSE,"3JFFA","AJAP1","AJAP1_3JFFA"
"8711","XP_020950908","GPR153",2.58128840070682,-2.28693653626752,1.01742307328067,-2.24777341533382,0.0245906418777986,NA,FALSE,"3J33X","GPR153","GPR153_3J33X"
